2014-05-01_20-14-53_482.jpg;1431058;01/05/2014 19:14:52;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/2014-05-01_20-14-53_482.jpg;-172632362
2014-05-01_20-17-55_131.jpg;1272328;01/05/2014 19:17:56;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/2014-05-01_20-17-55_131.jpg;-573729362
2014-05-01_20-17-55_131.jpg;1272328;01/05/2014 19:17:56;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/2014-05-01_20-17-55_131.jpg;482721494
2014-05-01_20-18-08_943.jpg;1318060;01/05/2014 19:18:08;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/2014-05-01_20-18-08_943.jpg;-1064431698
2014-05-01_20-18-08_943.jpg;1318060;01/05/2014 19:18:08;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/2014-05-01_20-18-08_943.jpg;-7980842
2014-05-01_20-18-32_693.jpg;1308363;01/05/2014 19:18:32;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/2014-05-01_20-18-32_693.jpg;-856106418
2014-05-01_20-18-32_693.jpg;1308363;01/05/2014 19:18:32;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/2014-05-01_20-18-32_693.jpg;200344438
2014-05-01_20-18-40_968.jpg;1391002;01/05/2014 19:18:40;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/2014-05-01_20-18-40_968.jpg;1149683022
2014-05-01_20-18-40_968.jpg;1391002;01/05/2014 19:18:40;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/2014-05-01_20-18-40_968.jpg;-2088833418
2014-05-01_20-18-49_6.jpg;1454746;01/05/2014 19:18:48;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/2014-05-01_20-18-49_6.jpg;-1432549426
2014-05-01_20-18-49_6.jpg;1454746;01/05/2014 19:18:48;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/2014-05-01_20-18-49_6.jpg;1328022774
2014-05-01_20-19-07_757.jpg;1258169;01/05/2014 19:19:08;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/2014-05-01_20-19-07_757.jpg;1161230414
2014-05-01_20-19-07_757.jpg;1258169;01/05/2014 19:19:08;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/2014-05-01_20-19-07_757.jpg;-2077286026
2014-05-01_20-19-40_37.jpg;966605;01/05/2014 20:19:40;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/2014-05-01_20-19-40_37.jpg;-230692206
2014-05-01_20-19-40_37.jpg;966605;01/05/2014 20:19:40;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/2014-05-01_20-19-40_37.jpg;-1610596934
2014-05-01_20-19-48_656.jpg;1338298;01/05/2014 20:19:48;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/2014-05-01_20-19-48_656.jpg;1933269870
2014-05-01_20-19-48_656.jpg;1338298;01/05/2014 20:19:48;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/2014-05-01_20-19-48_656.jpg;-1305246570
CAM00537.jpg;1180087;11/02/2015 10:43:00;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/TreballAula/CAM00537.jpg;-1254051540
CAM00537.jpg;1180087;19/01/2015 11:40:26;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/20141220_Nadal/CAM00537.jpg;-275533766
CAM00539.jpg;1316599;19/01/2015 11:45:38;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/20141220_Nadal/CAM00539.jpg;-1862034626
CAM00539.jpg;1316599;11/02/2015 10:44:00;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/20141211_gravacioRadio/CAM00539.jpg;450252581
CAM00546.jpg;1094903;11/02/2015 10:52:00;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/TreballAula/CAM00546.jpg;718239336
CAM00546.jpg;1094903;19/01/2015 12:04:10;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/20141220_Nadal/CAM00546.jpg;1696757110
IMAG0002.jpg;2964925;03/05/2014 18:58:04;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0002.jpg;-2145354164
IMAG0002.jpg;2964925;03/05/2014 18:58:04;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0002.jpg;-1137074828
IMAG0007.jpg;2383312;09/05/2014 20:31:00;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0007.jpg;330844630
IMAG0007.jpg;2383312;09/05/2014 20:31:00;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0007.jpg;1339123966
IMAG0010.jpg;797049;09/05/2014 20:31:34;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0010.jpg;-1527296506
IMAG0010.jpg;797049;09/05/2014 20:31:34;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0010.jpg;-519017170
IMAG0012.jpg;902809;09/05/2014 20:32:54;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0012.jpg;1181169930
IMAG0012.jpg;902809;09/05/2014 20:32:54;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0012.jpg;-2105518030
IMAG0015.jpg;1024859;09/05/2014 20:42:36;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0015.jpg;948902288
IMAG0015.jpg;1024859;09/05/2014 20:42:36;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0015.jpg;1957181624
IMAG0025.jpg;2493981;11/05/2014 11:17:22;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0025.jpg;-19540914
IMAG0025.jpg;2493981;11/05/2014 11:17:22;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0025.jpg;988738422
IMAG0026.jpg;2455827;11/05/2014 10:17:12;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0026.jpg;1334692304
IMAG0026.jpg;2455827;11/05/2014 10:17:12;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0026.jpg;-1951995656
IMAG0027.jpg;2637608;11/05/2014 10:16:34;/media/josea/TOSHIBA EXT/fotosyvideos/100MEDIA/IMAG0027.jpg;589942600
IMAG0027.jpg;2637608;11/05/2014 11:16:34;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/buenos/IMAG0027.jpg;-521863411
IMAG0031.jpg;2742995;11/05/2014 11:26:14;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0031.jpg;-2109949692
IMAG0031.jpg;2742995;11/05/2014 11:26:14;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0031.jpg;-1101670356
IMAG0034.jpg;2283044;11/05/2014 11:26:52;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0034.jpg;1952749962
IMAG0034.jpg;2283044;11/05/2014 11:26:52;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0034.jpg;-1333937998
IMAG0035.jpg;2230927;11/05/2014 10:26:42;/media/josea/TOSHIBA EXT/fotosyvideos/100MEDIA/IMAG0035.jpg;1208000258
IMAG0035.jpg;2230927;11/05/2014 11:26:42;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/buenos/IMAG0035.jpg;96194247
IMAG0036.jpg;2202136;11/05/2014 10:26:34;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0036.jpg;366249102
IMAG0036.jpg;2202136;11/05/2014 10:26:34;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0036.jpg;1374528438
IMAG0039.jpg;1367326;11/05/2014 10:27:34;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0039.jpg;133981460
IMAG0039.jpg;1367326;11/05/2014 10:27:34;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0039.jpg;1142260796
IMAG0041.jpg;1333851;11/05/2014 10:27:46;/media/josea/TOSHIBA EXT/fotosyvideos/100MEDIA/IMAG0041.jpg;-882408520
IMAG0041.jpg;1333851;11/05/2014 11:27:46;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/buenos/IMAG0041.jpg;-1994214531
IMAG0046.jpg;1346698;11/05/2014 11:28:02;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0046.jpg;-602194100
IMAG0046.jpg;1346698;11/05/2014 11:28:02;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0046.jpg;406085236
IMAG0086.jpg;945240;17/05/2014 17:04:16;/media/josea/TOSHIBA EXT/fotosyvideos/100MEDIA/IMAG0086.jpg;2014984762
IMAG0086.jpg;945240;17/05/2014 18:04:16;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/buenos/IMAG0086.jpg;903178751
IMAG0088.jpg;994292;17/05/2014 16:04:32;/media/josea/TOSHIBA EXT/fotosyvideos/100MEDIA/IMAG0088.jpg;428483902
IMAG0088.jpg;994292;17/05/2014 17:04:32;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/buenos/IMAG0088.jpg;-683322109
IMAG0090.jpg;779607;24/05/2014 14:14:58;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/buenos/IMAG0090.jpg;399270833
IMAG0090.jpg;779607;24/05/2014 13:14:58;/media/josea/TOSHIBA EXT/fotosyvideos/100MEDIA/IMAG0090.jpg;1511076844
IMAG0093.jpg;1499469;28/05/2014 18:35:58;/media/josea/TOSHIBA EXT/fotosyvideos/100MEDIA/IMAG0093.jpg;1278809202
IMAG0093.jpg;1499469;28/05/2014 19:35:58;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/buenos/IMAG0093.jpg;167003191
IMAG0096.jpg;2242910;28/05/2014 17:36:20;/media/josea/TOSHIBA EXT/fotosyvideos/100MEDIA/IMAG0096.jpg;1046541560
IMAG0096.jpg;2242910;28/05/2014 18:36:20;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/buenos/IMAG0096.jpg;-65264451
IMAG0099.jpg;2102371;31/05/2014 17:06:28;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0099.jpg;-1381710456
IMAG0099.jpg;2102371;31/05/2014 17:06:28;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0099.jpg;-373431120
IMAG0101.jpg;2207217;31/05/2014 15:07:46;/media/josea/TOSHIBA EXT/fotosyvideos/100MEDIA/IMAG0101.jpg;-1260571198
IMAG0101.jpg;2207217;31/05/2014 16:07:46;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/buenos/IMAG0101.jpg;1922590087
IMAG0102.jpg;706601;31/05/2014 17:16:24;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0102.jpg;-2102322354
IMAG0102.jpg;706601;31/05/2014 17:16:24;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0102.jpg;-1094043018
IMAG0104.jpg;2261850;31/05/2014 21:56:48;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0104.jpg;606144082
IMAG0104.jpg;2261850;31/05/2014 21:56:48;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0104.jpg;1614423418
IMAG0105.jpg;2216318;31/05/2014 21:56:36;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0105.jpg;1960377300
IMAG0105.jpg;2216318;31/05/2014 21:56:36;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0105.jpg;-1326310660
IMAG0109.jpg;1344008;06/06/2014 17:59:16;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0109.jpg;-1212624420
IMAG0109.jpg;1344008;06/06/2014 17:59:16;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0109.jpg;-204345084
IMAG0114.jpg;1139787;07/06/2014 18:53:40;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0114.jpg;-362299120
IMAG0114.jpg;1139787;07/06/2014 18:53:40;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0114.jpg;645980216
IMAG0116.jpg;751202;07/06/2014 18:53:52;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0116.jpg;-1948799980
IMAG0116.jpg;751202;07/06/2014 18:53:52;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0116.jpg;-940520644
IMAG0117.jpg;886394;07/06/2014 18:53:58;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0117.jpg;-594566762
IMAG0117.jpg;886394;07/06/2014 18:53:58;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0117.jpg;413712574
IMAG0121.jpg;988480;07/06/2014 18:54:08;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0121.jpg;-1098474680
IMAG0121.jpg;988480;07/06/2014 18:54:08;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0121.jpg;-90195344
IMAG0127.jpg;760288;07/06/2014 18:54:12;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0127.jpg;-1563009964
IMAG0127.jpg;760288;07/06/2014 18:54:12;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0127.jpg;-554730628
IMAG0130.jpg;2291766;07/06/2014 18:55:42;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0130.jpg;873816196
IMAG0130.jpg;2291766;07/06/2014 18:55:42;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0130.jpg;1882095532
IMAG0131.jpg;2278546;07/06/2014 18:55:34;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0131.jpg;-2066917882
IMAG0131.jpg;2278546;07/06/2014 18:55:34;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0131.jpg;-1058638546
IMAG0133.jpg;2172356;07/06/2014 18:55:16;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0133.jpg;641548554
IMAG0133.jpg;2172356;07/06/2014 18:55:16;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0133.jpg;1649827890
IMAG0134.jpg;2492833;07/06/2014 18:57:56;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0134.jpg;1995781772
IMAG0134.jpg;2492833;07/06/2014 18:57:56;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0134.jpg;-1290906188
IMAG0140.jpg;2604831;14/06/2014 10:31:50;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0140.jpg;-94627006
IMAG0140.jpg;2604831;14/06/2014 10:31:50;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0140.jpg;913652330
IMAG0141.jpg;2710718;14/06/2014 10:31:36;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0141.jpg;1259606212
IMAG0141.jpg;2710718;14/06/2014 10:31:36;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0141.jpg;-2027081748
IMAG0142.jpg;2785546;14/06/2014 10:31:44;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0142.jpg;-1681127866
IMAG0142.jpg;2785546;14/06/2014 10:31:44;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0142.jpg;-672848530
IMAG0144.jpg;2634630;14/06/2014 10:32:56;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0144.jpg;1027338570
IMAG0144.jpg;2634630;14/06/2014 10:32:56;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0144.jpg;2035617906
IMAG0147.jpg;2123013;14/06/2014 14:49:48;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0147.jpg;795070928
IMAG0147.jpg;2123013;14/06/2014 14:49:48;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0147.jpg;1803350264
IMAG0148.jpg;1946693;14/06/2014 14:50:00;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0148.jpg;-2145663150
IMAG0148.jpg;1946693;14/06/2014 14:50:00;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0148.jpg;-1137383814
IMAG0149.jpg;1946681;14/06/2014 14:50:10;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0149.jpg;-791429932
IMAG0149.jpg;1946681;14/06/2014 14:50:10;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0149.jpg;216849404
IMAG0151.jpg;2144825;14/06/2014 14:50:18;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0151.jpg;291163010
IMAG0151.jpg;2144825;14/06/2014 14:50:18;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0151.jpg;1299442346
IMAG0152.jpg;2257327;14/06/2014 14:50:26;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0152.jpg;1645396228
IMAG0152.jpg;2257327;14/06/2014 14:50:26;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0152.jpg;-1641291732
IMAG0155.jpg;1693766;14/06/2014 14:51:10;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0155.jpg;1413128586
IMAG0155.jpg;1693766;14/06/2014 14:51:10;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0155.jpg;-1873559374
IMAG0160.jpg;1872381;21/06/2014 17:11:38;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0160.jpg;-2031513410
IMAG0160.jpg;1872381;21/06/2014 17:11:38;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0160.jpg;-1023234074
IMAG0163.jpg;1913253;21/06/2014 17:11:48;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/pendientes/IMAG0163.jpg;2031186244
IMAG0163.jpg;1913253;21/06/2014 17:11:48;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/100media/IMAG0163.jpg;-1255501716
IMAG0165.jpg;1979118;21/06/2014 16:11:56;/media/josea/TOSHIBA EXT/fotosyvideos/100MEDIA/IMAG0165.jpg;-1654297538
IMAG0165.jpg;1979118;21/06/2014 17:11:56;/media/josea/TOSHIBA EXT/fotosyvideos/Fotos/FotosTramuntana_curs201415/pendienteclasificar/buenos/IMAG0165.jpg;1528863747
